SHIPMENT ID,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100002106,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002107,3,3,0,2,0,0,4,0,4,0,0,2,0,2,0,3
100002108,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002109,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002110,2,2,1,2,0,0,0,0,3,0,0,1,0,1,0,1
100002111,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,0
100002112,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,6
100002113,4,5,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100002114,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002115,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100002116,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002117,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002118,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002119,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002120,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100002121,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100002122,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002123,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002124,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002125,5,0,4,0,0,0,0,0,0,0,6,4,0,4,0,5
100002126,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002127,3,5,6,0,0,0,0,0,0,0,0,3,4,3,0,5
100002128,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2
100002129,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100002130,5,5,5,0,0,0,0,0,0,0,0,5,4,6,0,0
100002131,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002132,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,0
100002133,5,0,8,0,0,0,0,0,0,0,7,5,4,5,0,0
100002134,5,5,5,0,0,0,0,0,0,0,0,5,4,6,0,0
100002135,2,0,5,0,0,0,0,0,0,0,0,2,2,2,0,3
100002136,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002137,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002138,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002139,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002140,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100002141,4,3,2,0,0,0,0,0,0,0,0,3,5,4,0,4
100002142,5,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0
100002143,3,0,2,0,0,0,0,0,0,0,1,2,0,2,0,2
100002144,5,0,4,0,0,0,0,0,0,0,3,4,0,4,0,5
100002145,5,0,5,0,0,0,0,0,0,0,0,5,4,6,0,7
100002146,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
100002147,4,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0
100002148,3,2,2,0,0,0,0,0,0,0,0,2,3,2,0,2
100002149,4,0,4,0,0,0,0,0,0,0,3,3,0,4,0,0
100002150,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,2
100002151,6,0,3,0,0,0,0,0,3,0,0,4,0,3,0,0
100002152,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100002153,5,0,4,0,0,0,0,0,0,0,0,5,4,5,0,7
100002154,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100002155,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100002156,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002157,3,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0
100002158,5,0,5,0,0,0,0,0,0,0,0,6,0,5,0,0
100002159,5,0,5,0,0,0,0,0,0,0,0,6,0,5,0,0
100002160,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002161,5,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0
100002162,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002163,2,0,5,0,0,0,0,0,0,0,0,4,2,2,0,0
100002164,5,0,5,0,0,0,0,0,0,0,0,6,0,3,0,0
100002165,2,0,3,0,0,0,0,0,0,0,0,3,3,2,0,0
100002166,2,0,5,0,0,0,0,0,0,0,0,1,2,2,0,0
100002167,4,0,3,0,0,0,0,0,0,0,0,6,0,1,0,0
100002168,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100002169,5,0,5,0,0,0,0,0,0,0,0,6,0,5,0,0
100002170,5,0,5,0,0,0,0,0,0,0,0,7,0,4,0,0
100002171,4,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0
100002172,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002173,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002174,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100002175,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100002176,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002177,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,6
100002178,4,4,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100002179,5,5,4,6,0,0,0,0,0,0,0,5,0,5,0,6
100002180,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100002181,3,3,2,2,0,0,4,0,4,0,0,2,2,2,0,4
100002182,2,2,2,0,0,0,0,0,3,0,0,2,2,2,0,0
100002183,5,5,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100002184,3,0,5,0,0,0,0,0,0,0,0,2,3,2,0,3
100002185,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002186,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002187,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100002188,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002189,3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002190,2,0,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002191,3,2,2,2,0,0,0,0,0,0,0,2,3,2,0,0
100002192,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
100002193,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002194,4,3,2,4,0,0,0,0,0,0,0,3,0,2,0,4
100002195,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002196,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100002197,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100002198,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002199,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002200,5,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002201,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002202,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002203,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100002204,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0
100002205,3,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3
100002206,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002207,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100002208,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100002209,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002210,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100002211,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002212,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002213,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002214,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002215,5,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100002216,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002217,3,3,5,0,0,0,0,0,0,0,0,3,4,3,0,3
100002218,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002219,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002220,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002221,6,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100002222,0,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100002223,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002224,5,6,6,0,0,0,0,0,0,0,0,6,0,5,0,4
100002225,4,3,4,0,0,0,0,0,0,0,0,3,0,3,0,4
100002226,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100002227,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100002228,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002229,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002230,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100002231,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002232,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002233,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002234,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002235,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002236,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002237,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002238,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002239,2,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002240,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002241,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002242,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002243,3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002244,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002245,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100002246,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002247,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002248,5,6,6,0,0,0,0,0,0,0,0,6,0,0,0,4
100002249,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100002250,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002251,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002252,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1
100002253,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002254,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100002255,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1
100002256,3,0,2,0,0,0,4,0,2,0,0,2,0,2,0,3
100002257,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002258,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002259,3,0,2,0,0,0,4,0,2,0,0,2,0,3,0,3
100002260,4,0,2,0,0,0,4,0,2,0,0,2,0,2,0,0
100002261,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002262,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,0
100002263,3,2,2,0,0,0,0,0,0,0,0,2,0,2,4,3
100002264,3,2,2,0,0,0,0,0,0,0,0,2,0,2,4,3
100002265,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100002266,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002267,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100002268,4,2,3,0,0,0,0,0,0,0,0,2,0,2,0,2
100002269,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100002270,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100002271,2,0,2,0,0,0,4,0,2,0,0,2,0,2,0,3
100002272,2,0,1,0,0,0,3,0,0,0,0,1,0,1,0,1
100002273,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002274,5,0,5,0,0,0,0,0,0,0,0,5,0,7,0,7
100002275,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,6
100002276,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100002277,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100002278,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,0
100002279,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100002280,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002281,4,3,2,0,0,0,0,0,0,0,0,2,0,2,4,4
100002282,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100002283,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002284,3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002285,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
100002286,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002287,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002288,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002289,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002290,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002291,4,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0
100002292,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002293,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002294,3,3,3,0,0,0,0,0,0,0,0,2,0,3,0,5
100002295,3,0,2,0,0,0,4,0,0,0,0,2,0,2,0,3
100002296,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100002297,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1
100002298,3,2,2,2,0,0,0,0,2,0,0,2,0,2,0,3
100002299,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002300,5,0,4,0,0,0,0,0,0,0,0,5,0,5,0,7
100002301,5,5,4,7,0,0,0,0,0,0,0,5,0,5,0,6
100002302,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100002303,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002304,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002305,5,5,5,0,0,0,0,0,0,0,0,4,0,4,0,5
100002306,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100002307,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002308,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100002309,5,0,4,0,0,0,0,0,0,0,0,5,0,5,0,7
100002310,3,2,1,3,0,0,0,0,0,0,0,2,0,2,0,1
100002311,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002312,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
100002313,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100002314,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100002315,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002316,5,0,4,0,0,0,0,0,0,0,3,4,0,4,0,0
100002317,5,0,4,0,0,0,0,0,0,0,3,4,0,4,0,5
100002318,5,0,4,0,0,0,0,0,0,0,0,3,0,4,0,4
100002319,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100002320,5,0,5,0,0,0,0,0,0,0,6,3,0,4,0,0
100002321,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100002322,4,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0
100002323,5,0,8,0,0,0,0,0,0,0,7,5,0,6,0,7
100002324,5,6,4,0,0,0,0,0,0,0,0,6,0,5,0,2
100002325,5,6,4,0,0,0,0,0,0,0,0,6,0,5,0,2
100002326,3,1,1,3,0,0,0,0,0,0,0,2,0,1,0,1
100002327,5,5,4,0,0,0,0,0,0,0,0,3,0,4,0,0
100002328,5,5,4,0,0,0,0,0,0,0,0,5,0,3,0,2
100002329,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100002330,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100002331,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002332,3,2,2,0,0,0,0,0,0,0,0,2,0,2,5,2
100002333,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100002334,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100002335,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100002336,3,2,1,3,0,0,0,0,0,0,0,2,0,2,0,1
100002337,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002338,5,0,8,0,0,0,0,0,0,0,7,5,4,5,0,0
100002339,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100002340,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002341,2,2,2,0,0,0,0,0,0,0,0,2,0,3,0,2
100002342,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100002343,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002344,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002345,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100002346,3,5,2,0,0,0,0,0,0,0,0,2,4,4,0,3
100002347,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002348,4,3,2,0,0,0,0,0,0,0,0,3,5,4,0,4
100002349,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002350,3,5,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002351,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002352,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002353,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002354,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002355,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002356,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002357,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002358,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002359,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100002360,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100002361,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002362,4,3,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002363,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002364,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002365,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002366,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002367,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002368,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100002369,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100002370,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002371,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002372,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002373,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100002374,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002375,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002376,5,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002377,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100002378,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002379,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0
100002380,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002381,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002382,3,5,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002383,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002384,2,2,2,0,0,0,0,0,0,0,0,2,0,3,0,2
100002385,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100002386,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002387,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002388,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002389,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002390,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002391,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002392,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002393,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100002394,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100002395,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002396,4,3,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002397,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002398,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002399,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002400,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002401,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002402,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100002403,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002404,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100002405,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002406,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002407,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100002408,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100002409,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002410,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002411,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002412,0,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002413,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002414,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002415,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100002416,5,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002417,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002418,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100002419,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100002420,0,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100002421,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002422,0,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100002423,2,2,2,0,0,0,0,0,0,0,0,2,0,3,0,2
100002424,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002425,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100002426,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002427,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002428,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100002429,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002430,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100002431,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100002432,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100002446,3,0,1,0,0,0,0,1,0,0,1,2,0,1,0,2
100002447,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002448,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002449,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002450,2,0,1,0,0,0,4,0,0,0,0,2,0,2,0,1
100002451,2,0,1,0,0,0,4,0,0,0,0,2,0,2,0,1
100002452,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002453,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100002454,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100002455,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100002456,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100002457,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100002458,2,0,1,0,0,0,4,0,0,0,0,2,0,2,0,1
100002459,5,0,4,0,0,0,0,0,0,0,3,4,0,4,0,5
100002460,5,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100002461,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100002462,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100002463,5,6,6,0,0,0,0,0,0,0,0,6,0,5,0,4
100002464,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100002465,4,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100002466,5,7,6,0,0,0,0,0,0,0,0,6,0,7,0,4
100002467,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100002468,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002469,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002470,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100002471,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002472,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002473,3,5,3,0,0,0,0,0,0,0,0,2,0,4,0,3
100002474,3,3,2,0,0,0,0,0,0,0,0,2,0,5,0,3
100002475,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1
100002476,3,3,5,0,0,0,0,0,0,0,0,3,0,3,0,3
100002477,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002478,3,1,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100002479,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100002480,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100002481,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002482,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002483,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002484,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002485,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100002486,6,6,7,0,0,0,0,0,0,0,0,6,0,6,0,4
100002487,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100002488,3,3,4,0,0,0,0,0,0,0,0,4,0,3,0,4
100002489,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100002490,3,2,3,0,0,0,0,0,0,0,0,2,0,3,0,3
100002491,3,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2
100002492,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100002493,3,3,2,2,0,0,4,0,7,0,0,2,0,2,0,4
100002494,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,3
100002495,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100002496,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100002497,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100002498,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100002499,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100002500,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,7
100002501,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100002502,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100002503,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
