SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16,,,,,,,,,,,,,,,,,
100002250,DRESDEN                    ,TN,38225 ,SCHAUMBURG                 ,IL,60173 ,65, 554 , 35.74 , Non-Retail , Non-Liftgate ,$275.90,$211.63,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$298.56,$0.00,$279.27,$0.00,$128.84,,,,,,,,,,,,,,,,,
100002251,DRESDEN                    ,TN,38225 ,COLUMBUS                   ,OH,43207 ,200, 929 , 178.65 , Non-Retail , Liftgate Needed ,$406.54,"$5,281.85",$486.56,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,065.56",$0.00,$711.00,$0.00,$319.41,,,,,,,,,,,,,,,,,
100002252,DRESDEN                    ,TN,38225 ,ATLANTA                    ,GA,30341 ,60, 172 , 18.30 , Non-Retail , Non-Liftgate ,$195.59,$152.50,$143.44,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$237.08,$0.00,$127.47,,,,,,,,,,,,,,,,,
100002253,DRESDEN                    ,TN,38225 ,NORTHBROOK                 ,IL,60062 ,70," 1,165 ", 95.49 , Non-Retail , Non-Liftgate ,$275.90,$405.50,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$572.07,$0.00,$279.27,$0.00,$174.46,,,,,,,,,,,,,,,,,
100002254,DRESDEN                    ,TN,38225 ,COOKSVILLE                 ,ON,L5B2C9,65," 1,015 ", 54.57 , Non-Retail , Non-Liftgate ,$352.74,"$1,218.08",$421.69,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$980.59,$0.00,$484.35,$0.00,"$1,987.07",,,,,,,,,,,,,,,,,
100002255,DRESDEN                    ,TN,38225 ,CHICAGO                    ,IL,60642 ,60, 167 , 17.77 , Non-Retail , Non-Liftgate ,$275.90,$152.50,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$265.29,$0.00,$183.98,,,,,,,,,,,,,,,,,
100002256,NEW MILFORD                ,CT,06776 ,NAPERVILLE                 ,IL,60540 ,70, 255 , 28.65 , Non-Retail , Liftgate Needed ,$256.92,$0.00,$159.86,$0.00,$0.00,$0.00,$244.40,$0.00,$294.35,$0.00,$0.00,$226.24,$0.00,$282.14,$0.00,$144.22,,,,,,,,,,,,,,,,,
100002257,CHATSWORTH                 ,GA,30705 ,NAPERVILLE                 ,IL,60540 ,300, 43 , 26.88 , Non-Retail , Non-Liftgate ,$286.14,$152.50,$149.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$257.71,$0.00,$140.90,,,,,,,,,,,,,,,,,
100002258,MOUNT PLEASANT             ,WI,53177 ,NAPERVILLE                 ,IL,60540 ,70, 475 , 46.12 , Non-Retail , Liftgate Needed ,$212.83,$152.50,$144.96,$105.50,$0.00,$0.00,$0.00,$0.00,$101.45,$103.70,$0.00,$199.04,$0.00,$326.42,$0.00,$127.13,,,,,,,,,,,,,,,,,
100002259,HUNTINGTON STATION         ,NY,11747 ,NAPERVILLE                 ,IL,60540 ,70, 256 , 28.76 , Non-Retail , Non-Liftgate ,$250.92,$0.00,$148.03,$0.00,$0.00,$0.00,$244.40,$0.00,$294.35,$0.00,$0.00,$254.58,$0.00,$282.14,$0.00,$297.78,,,,,,,,,,,,,,,,,
100002260,LEE                        ,MA,01238 ,NAPERVILLE                 ,IL,60540 ,70, 269 , 30.22 , Non-Retail , Non-Liftgate ,$256.45,$0.00,$156.06,$0.00,$0.00,$0.00,$244.40,$0.00,$294.35,$0.00,$0.00,$226.24,$0.00,$268.82,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002261,MOUNT PLEASANT             ,WI,53177 ,NAPERVILLE                 ,IL,60540 ,125, 190 , 31.15 , Non-Retail , Non-Liftgate ,$212.83,$152.50,$190.92,$105.50,$0.00,$0.00,$0.00,$0.00,$101.45,$103.70,$0.00,$180.23,$0.00,$326.42,$0.00,$127.13,,,,,,,,,,,,,,,,,
100002262,RIALTO                     ,CA,92376 ,EAST WINDSOR               ,NJ,08512 ,70," 1,280 ", 100.79 , Retail , Non-Liftgate ,$490.42,$0.00,$469.70,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$656.14,"$1,238.42",$0.00,$665.47,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002263,IRVING                     ,TX,75061 ,NAPERVILLE                 ,IL,60540 ,70," 1,280 ", 100.79 , Non-Retail , Non-Liftgate ,$391.09,$615.89,$250.40,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$868.87,$0.00,$324.67,"$1,010.00",$262.71,,,,,,,,,,,,,,,,,
100002264,IRVING                     ,TX,75061 ,NAPERVILLE                 ,IL,60540 ,70," 5,072 ", 352.22 , Non-Retail , Liftgate Needed ,"$1,182.57","$1,731.89",$927.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,443.27",$0.00,$952.18,"$2,840.16",$738.73,,,,,,,,,,,,,,,,,
100002265,ROCK HILL                  ,SC,29730 ,TRACY                      ,CA,95304 ,300, 210 , 116.67 , Retail , Non-Liftgate ,$859.81,"$6,160.85",$620.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,104.94",$0.00,$944.75,$0.00,$461.86,,,,,,,,,,,,,,,,,
100002266,TORRANCE                   ,CA,90501 ,NAPERVILLE                 ,IL,60540 ,70, 724 , 62.96 , Non-Retail , Liftgate Needed ,$370.65,$0.00,$353.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$406.26,$710.48,$0.00,$439.77,$0.00,$385.30,,,,,,,,,,,,,,,,,
100002267,FORT WORTH                 ,TX,76155 ,NAPERVILLE                 ,IL,60540 ,250," 1,765 ", 504.29 , Non-Retail , Liftgate Needed ,"$1,674.92","$2,561.94","$1,284.17",$0.00,$0.00,$0.00,$0.00,$0.00,"$3,935.02",$0.00,$0.00,"$3,614.24",$0.00,"$1,415.49","$4,201.36","$1,092.78",,,,,,,,,,,,,,,,,
100002268,HICKORY                    ,NC,28602 ,CHICAGO                    ,IL,60642 ,250," 1,196 ", 351.76 , Non-Retail , Liftgate Needed ,"$2,325.05","$1,409.44",$800.68,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,988.36",$0.00,$859.81,$0.00,$645.95,,,,,,,,,,,,,,,,,
100002269,MAPLE GROVE                ,MN,55369 ,NAPERVILLE                 ,IL,60540 ,70, 769 , 68.05 , Non-Retail , Non-Liftgate ,$216.10,$0.00,$150.99,$145.61,$0.00,$0.00,$0.00,$0.00,$126.12,$172.67,$0.00,$478.29,$0.00,$260.06,$0.00,$140.89,,,,,,,,,,,,,,,,,
100002270,TRACY                      ,CA,95304 ,MOUNT JULIET               ,TN,37122 ,250, 180 , 60.00 , Non-Retail , Non-Liftgate ,$458.10,$0.00,$363.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.08,$718.53,$0.00,$371.45,$0.00,$344.09,,,,,,,,,,,,,,,,,
100002271,TONAWANDA                  ,NY,14150 ,ROMEOVILLE                 ,IL,60446 ,400," 1,326 ", 697.89 , Non-Retail , Non-Liftgate ,"$1,127.28",$0.00,"$1,701.26",$0.00,$0.00,$0.00,$244.40,$0.00,"$1,342.86",$0.00,$0.00,"$2,091.74",$0.00,$568.35,$0.00,$643.33,,,,,,,,,,,,,,,,,
100002272,AMBRIDGE                   ,PA,15003 ,EAST WINDSOR               ,NJ,08512 ,70," 3,296 ", 374.55 , Retail , Non-Liftgate ,$597.87,$0.00,$526.14,$0.00,$0.00,$0.00,$318.08,$0.00,$0.00,$0.00,$0.00,"$1,643.36",$0.00,$440.95,$0.00,$544.00,,,,,,,,,,,,,,,,,
100002273,SANTA CLARITA              ,CA,91355 ,ROMEOVILLE                 ,IL,60446 ,70," 3,438 ", 258.50 , Non-Retail , Non-Liftgate ,$877.36,$0.00,"$1,006.77",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,286.96","$2,441.45",$0.00,"$1,214.81",$0.00,"$1,278.64",,,,,,,,,,,,,,,,,
100002274,CHAMPLAIN                  ,NY,12919 ,TRACY                      ,CA,95304 ,300," 1,595 ", 613.46 , Retail , Non-Liftgate ,"$2,955.06",$0.00,"$3,307.97",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,135.43",$0.00,"$3,954.85",$0.00,"$2,531.71",,,,,,,,,,,,,,,,,
100002275,APPONAUG                   ,RI,02886 ,TRACY                      ,CA,95304 ,70, 679 , 60.09 , Retail , Non-Liftgate ,$432.60,$0.00,$532.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$838.23,$0.00,$728.31,$0.00,$366.15,,,,,,,,,,,,,,,,,
100002276,CHINO                      ,CA,91708 ,ROMEOVILLE                 ,IL,60446 ,70, 993 , 81.39 , Non-Retail , Non-Liftgate ,$382.60,$0.00,$268.73,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$442.78,$831.87,$0.00,$574.83,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002277,CHINO                      ,CA,91708 ,ROMEOVILLE                 ,IL,60446 ,70," 2,539 ", 195.31 , Non-Retail , Liftgate Needed ,$633.77,$0.00,$558.69,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$924.69,"$1,750.73",$0.00,$988.35,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002278,RIVERSIDE                  ,CA,92508 ,EAST WINDSOR               ,NJ,08512 ,175," 4,719 ", 813.62 , Retail , Non-Liftgate ,"$3,595.82",$0.00,"$4,921.28",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,426.61","$7,660.34",$0.00,"$4,370.05",$0.00,$0.00,,,,,,,,,,,,,,,,,
100002279,SYRACUSE                   ,IN,46567 ,NAPERVILLE                 ,IL,60540 ,175," 1,763 ", 326.48 , Non-Retail , Liftgate Needed ,"$1,520.17",$0.00,$336.61,$265.92,$0.00,$0.00,$0.00,$0.00,$992.13,$323.65,$0.00,$908.97,$0.00,$289.65,$0.00,$279.57,,,,,,,,,,,,,,,,,
100002280,SOUTH PITTSBURG            ,TN,37380 ,ROMEOVILLE                 ,IL,60446 ,70," 2,046 ", 157.38 , Non-Retail , Non-Liftgate ,$361.28,$574.34,$260.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$810.24,$0.00,$276.91,$0.00,$247.08,,,,,,,,,,,,,,,,,
100002281,WACO                       ,TX,76710 ,NAPERVILLE                 ,IL,60540 ,175, 760 , 143.40 , Non-Retail , Non-Liftgate ,$590.43,$909.95,$580.55,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,283.70",$0.00,$474.90,"$1,492.23",$388.14,,,,,,,,,,,,,,,,,
100002282,LOS ANGELES                ,CA,90040 ,NAPERVILLE                 ,IL,60540 ,125," 4,113 ", 555.81 , Non-Retail , Non-Liftgate ,"$1,656.38",$0.00,"$2,532.47",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,555.48","$4,420.49",$0.00,"$2,786.50",$0.00,$0.00,,,,,,,,,,,,,,,,,
100002283,CHATSWORTH                 ,GA,30705 ,NAPERVILLE                 ,IL,60540 ,70," 4,088 ", 280.00 , Non-Retail , Non-Liftgate ,$606.99,"$1,028.74",$568.57,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,451.29",$0.00,$474.61,$0.00,$446.36,,,,,,,,,,,,,,,,,
100002284,EAST YORK                  ,ON,M3J2L5,ROMEOVILLE                 ,IL,60446 ,70, 920 , 76.03 , Non-Retail , Liftgate Needed ,$386.73,$0.00,$413.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$931.53,$0.00,$427.15,$0.00,"$1,885.98",,,,,,,,,,,,,,,,,
100002285,BYHALIA                    ,MS,38611 ,ROMEOVILLE                 ,IL,60446 ,175," 1,260 ", 233.33 , Non-Retail , Liftgate Needed ,$655.29,$904.04,$480.68,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,275.38",$0.00,$576.20,$0.00,$415.53,,,,,,,,,,,,,,,,,
100002286,WINCHESTER                 ,VA,22603 ,ROMEOVILLE                 ,IL,60446 ,70," 2,615 ", 201.15 , Non-Retail , Non-Liftgate ,$478.55,$846.56,$369.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,194.27",$0.00,$320.58,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002287,WINCHESTER                 ,VA,22603 ,NAPERVILLE                 ,IL,60540 ,70, 966 , 79.18 , Non-Retail , Liftgate Needed ,$247.56,$364.76,$178.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$514.58,$0.00,$212.91,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002288,ROCK HILL                  ,SC,29730 ,NEWTON                     ,NC,28658 ,250, 700 , 212.12 , Non-Retail , Non-Liftgate ,$303.12,$451.61,$267.78,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$637.11,$0.00,$276.01,$0.00,$234.13,,,,,,,,,,,,,,,,,
100002289,KINSTON                    ,NC,28504 ,EAST WINDSOR               ,NJ,08512 ,175," 1,243 ", 230.19 , Retail , Non-Liftgate ,$587.62,"$5,831.89",$501.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,149.52",$0.00,$473.92,$0.00,$332.59,,,,,,,,,,,,,,,,,
100002290,CONOVER                    ,NC,28613 ,EAST WINDSOR               ,NJ,08512 ,175, 172 , 39.09 , Retail , Non-Liftgate ,$318.71,"$1,297.79",$180.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$248.46,$0.00,$278.74,$0.00,$131.88,,,,,,,,,,,,,,,,,
100002291,VALDESE                    ,NC,28690 ,CHICAGO                    ,IL,60642 ,70, 80 , 11.94 , Non-Retail , Non-Liftgate ,$337.45,$152.50,$166.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$240.21,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002292,CHATSWORTH                 ,GA,30705 ,EAST WINDSOR               ,NJ,08512 ,70," 1,038 ", 83.71 , Retail , Non-Liftgate ,$335.70,"$2,968.28",$220.77,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$601.65,$0.00,$269.86,$0.00,$180.35,,,,,,,,,,,,,,,,,
100002293,SOUTH PITTSBURG            ,TN,37380 ,NAPERVILLE                 ,IL,60540 ,70, 891 , 63.64 , Non-Retail , Liftgate Needed ,$275.90,$333.28,$191.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$470.17,$0.00,$279.27,$0.00,$143.38,,,,,,,,,,,,,,,,,
100002294,MIAMI                      ,FL,33122 ,EAST WINDSOR               ,NJ,08512 ,250, 201 , 67.00 , Retail , Non-Liftgate ,$342.40,"$2,848.62",$318.28,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$582.16,$0.00,$269.46,$0.00,$162.36,,,,,,,,,,,,,,,,,
100002295,NORTHAMPTON                ,PA,18067 ,ROMEOVILLE                 ,IL,60446 ,70, 485 , 47.09 , Non-Retail , Non-Liftgate ,$329.86,$0.00,$168.42,$0.00,$0.00,$0.00,$244.40,$0.00,$0.00,$0.00,$0.00,$324.89,$0.00,$312.31,$0.00,$142.56,,,,,,,,,,,,,,,,,
100002296,BLAUVELT                   ,NY,10913 ,EAST WINDSOR               ,NJ,08512 ,110, 622 , 77.75 , Retail , Non-Liftgate ,$246.91,$0.00,$140.63,$0.00,$0.00,$0.00,$131.30,$0.00,$0.00,$0.00,$0.00,$501.49,$0.00,$264.77,$0.00,$171.23,,,,,,,,,,,,,,,,,
100002297,TRENTON                    ,IL,62293 ,NAPERVILLE                 ,IL,60540 ,175," 1,930 ", 357.41 , Non-Retail , Non-Liftgate ,"$1,655.45",$774.69,$620.89,$305.27,$0.00,$0.00,$0.00,$0.00,$422.11,$0.00,$0.00,"$1,043.51",$0.00,$543.43,$0.00,$315.51,,,,,,,,,,,,,,,,,
100002298,ROCK ISLAND                ,IL,61201 ,WILMER                     ,TX,75172 ,150, 967 , 179.07 , Non-Retail , Non-Liftgate ,$654.21,$829.60,$543.03,$535.97,$0.00,$0.00,$0.00,$0.00,"$1,248.45",$0.00,$0.00,"$1,170.36",$0.00,$518.74,$0.00,$347.76,,,,,,,,,,,,,,,,,
100002299,ROCK ISLAND                ,IL,61201 ,NAPERVILLE                 ,IL,60540 ,125," 1,966 ", 273.06 , Non-Retail , Liftgate Needed ,"$1,007.16",$473.19,$386.00,$195.29,$0.00,$0.00,$0.00,$0.00,$186.25,$242.10,$0.00,$667.55,$0.00,$198.28,$0.00,$201.83,,,,,,,,,,,,,,,,,
100002300,GRAND RAPIDS               ,MI,49544 ,TRACY                      ,CA,95304 ,300, 150 , 83.33 , Retail , Non-Liftgate ,$354.32,$0.00,$368.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$718.53,$0.00,$598.71,$0.00,$325.93,,,,,,,,,,,,,,,,,
100002301,NEW ALBANY                 ,IN,47150 ,TRACY                      ,CA,95304 ,70, 292 , 32.81 , Retail , Non-Liftgate ,$346.23,"$2,106.42",$242.71,$694.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$381.72,$0.00,$503.27,$0.00,$246.28,,,,,,,,,,,,,,,,,
100002302,ROMEOVILLE                 ,IL,60446 ,TRACY                      ,CA,95304 ,70, 410 , 41.00 , Retail , Non-Liftgate ,$439.49,"$2,660.10",$258.64,$694.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$497.46,$0.00,$485.74,$0.00,$239.37,,,,,,,,,,,,,,,,,
100002303,NEW ORLEANS                ,LA,70119 ,NAPERVILLE                 ,IL,60540 ,70, 383 , 39.48 , Non-Retail , Non-Liftgate ,$275.90,$254.28,$164.12,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$358.73,$0.00,$232.63,$0.00,$159.56,,,,,,,,,,,,,,,,,
100002304,NEW ORLEANS                ,LA,70119 ,ROMEOVILLE                 ,IL,60446 ,70, 347 , 37.31 , Non-Retail , Liftgate Needed ,$275.90,$230.38,$159.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$325.01,$0.00,$232.63,$0.00,$159.56,,,,,,,,,,,,,,,,,
100002305,NEW ORLEANS                ,LA,70119 ,TRACY                      ,CA,95304 ,70, 285 , 30.32 , Retail , Non-Liftgate ,$285.92,"$2,019.88",$315.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$340.68,$0.00,$354.36,$0.00,$227.39,,,,,,,,,,,,,,,,,
100002306,EFFINGHAM                  ,IL,62401 ,ROMEOVILLE                 ,IL,60446 ,70, 224 , 26.35 , Non-Retail , Non-Liftgate ,$297.07,$187.50,$120.49,$105.50,$0.00,$0.00,$0.00,$0.00,$262.20,$104.01,$0.00,$157.22,$0.00,$233.94,$0.00,$123.44,,,,,,,,,,,,,,,,,
100002307,CHICAGO                    ,IL,60630 ,NAPERVILLE                 ,IL,60540 ,70, 165 , 20.63 , Non-Retail , Liftgate Needed ,$297.07,$152.50,$109.01,$180.47,$0.00,$0.00,$0.00,$0.00,$95.02,$104.01,$0.00,$157.22,$0.00,$271.82,$0.00,$123.44,,,,,,,,,,,,,,,,,
100002308,MONON                      ,IN,47959 ,NAPERVILLE                 ,IL,60540 ,250, 612 , 185.45 , Non-Retail , Non-Liftgate ,"$1,064.65",$0.00,$447.44,$164.65,$0.00,$0.00,$0.00,$0.00,$628.80,$211.11,$0.00,$592.88,$0.00,$231.59,$0.00,$182.36,,,,,,,,,,,,,,,,,
100002309,CLEVELAND                  ,OH,44139 ,TRACY                      ,CA,95304 ,70, 972 , 79.67 , Retail , Non-Liftgate ,$434.31,$0.00,$371.61,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$918.45,$0.00,$819.71,$0.00,$389.84,,,,,,,,,,,,,,,,,
100002310,ELK GROVE VILLAGE          ,IL,60007 ,DRESDEN                    ,TN,38225 ,60, 380 , 29.46 , Non-Retail , Liftgate Needed ,$202.97,$172.18,$142.57,$180.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$242.90,$0.00,$285.54,$0.00,$129.56,,,,,,,,,,,,,,,,,
100002311,STREAMWOOD                 ,IL,60107 ,NAPERVILLE                 ,IL,60540 ,70," 1,540 ", 119.38 , Non-Retail , Liftgate Needed ,$557.25,$278.56,$142.60,$163.11,$0.00,$0.00,$0.00,$0.00,$109.72,$142.52,$0.00,$392.97,$0.00,$258.89,$0.00,$123.44,,,,,,,,,,,,,,,,,
100002312,LINO LAKES                 ,MN,55038 ,NORTHBROOK                 ,IL,60062 ,70, 135 , 18.24 , Non-Retail , Non-Liftgate ,$216.10,$0.00,$0.00,$105.50,$0.00,$0.00,$0.00,$0.00,$114.31,$103.70,$0.00,$180.23,$0.00,$228.06,$0.00,$135.08,,,,,,,,,,,,,,,,,
100002313,IRVING                     ,TX,75061 ,WILMER                     ,TX,75172 ,70, 528 , 56.77 , Non-Retail , Liftgate Needed ,$261.06,$152.50,$114.75,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$157.22,$0.00,$284.49,$99.55,$126.40,,,,,,,,,,,,,,,,,
100002314,HOUSTON                    ,TX,77085 ,ROMEOVILLE                 ,IL,60446 ,125, 150 , 24.59 , Non-Retail , Liftgate Needed ,$272.63,$152.50,$179.01,$0.00,$0.00,$0.00,$0.00,$0.00,$227.49,$0.00,$0.00,$226.24,$0.00,$265.42,$245.37,$151.25,,,,,,,,,,,,,,,,,
100002315,COMPTON                    ,CA,90220 ,NAPERVILLE                 ,IL,60540 ,70, 273 , 30.67 , Non-Retail , Non-Liftgate ,$370.65,$0.00,$263.92,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$279.16,$342.50,$0.00,$282.78,$0.00,$236.55,,,,,,,,,,,,,,,,,
100002316,LAS VEGAS                  ,NV,89118 ,NAPERVILLE                 ,IL,60540 ,70, 487 , 47.28 , Non-Retail , Non-Liftgate ,$256.45,$0.00,$243.27,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$261.16,$432.43,$0.00,$254.19,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002317,LAS VEGAS                  ,NV,89118 ,NAPERVILLE                 ,IL,60540 ,70," 4,980 ", 448.65 , Non-Retail , Non-Liftgate ,"$1,143.20",$0.00,"$1,422.88",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,659.06","$3,162.36",$0.00,"$1,564.59",$0.00,"$1,796.88",,,,,,,,,,,,,,,,,
100002318,SANTA ANA                  ,CA,92708 ,CHICAGO                    ,IL,60707 ,70, 554 , 52.76 , Non-Retail , Non-Liftgate ,$370.65,$0.00,$216.28,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$596.17,$0.00,$349.71,$0.00,$326.31,,,,,,,,,,,,,,,,,
100002319,ONTARIO                    ,CA,91761 ,TRACY                      ,CA,95304 ,70, 531 , 50.09 , Retail , Non-Liftgate ,$332.07,$0.00,$168.32,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$334.85,$0.00,$424.63,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002320,LOS ANGELES                ,CA,90001 ,CHICAGO                    ,IL,60641 ,70, 50 , 7.46 , Non-Retail , Liftgate Needed ,$370.65,$0.00,$246.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$279.16,$312.15,$0.00,$282.78,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002321,SANTA CLARITA              ,CA,91355 ,ROMEOVILLE                 ,IL,60446 ,70, 631 , 56.85 , Non-Retail , Non-Liftgate ,$370.65,$0.00,$329.87,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$367.74,$642.21,$0.00,$394.04,$0.00,$350.08,,,,,,,,,,,,,,,,,
100002322,VAUDREUIL-DORION           ,QC,J7V1M3,BOCA RATON                 ,FL,33431 ,70, 717 , 62.35 , Non-Retail , Non-Liftgate ,$380.60,$0.00,$722.98,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,065.55",$0.00,$527.51,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002323,TRACY                      ,CA,95304 ,NEW YORK                   ,NY,10014 ,125, 750 , 108.70 , Non-Retail , Non-Liftgate ,$945.95,$0.00,$941.57,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,035.73","$1,603.96",$0.00,"$1,572.37",$0.00,"$1,104.66",,,,,,,,,,,,,,,,,
100002324,NORTHBROOK                 ,IL,60062 ,RICHMOND                   ,BC,V5Z2M9,125, 215 , 34.68 , Non-Retail , Non-Liftgate ,$311.11,$542.72,$550.65,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$498.00,$0.00,$574.48,$0.00,"$1,705.75",,,,,,,,,,,,,,,,,
100002325,NORTHBROOK                 ,IL,60062 ,RICHMOND                   ,BC,V6E1C2,125, 200 , 32.26 , Non-Retail , Non-Liftgate ,$311.11,$506.59,$520.67,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$515.69,$0.00,$618.73,$0.00,"$1,589.52",,,,,,,,,,,,,,,,,
100002326,CHICAGO                    ,IL,60641 ,MOUNT JULIET               ,TN,37122 ,70, 170 , 21.25 , Non-Retail , Non-Liftgate ,$202.97,$152.50,$157.21,$180.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$271.95,$0.00,$129.56,,,,,,,,,,,,,,,,,
100002327,HUDSON                     ,NC,28638 ,SANTA FE SPRINGS           ,CA,90670 ,70, 305 , 44.20 , Non-Retail , Liftgate Needed ,$284.44,"$3,063.68",$243.91,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$513.11,$0.00,$317.40,$0.00,$0.00,,,,,,,,,,,,,,,,,
100002328,NORTHBROOK                 ,IL,60062 ,BOWNESS                    ,AB,T3K0R1,175, 66 , 16.50 , Non-Retail , Liftgate Needed ,$281.45,$274.74,$293.74,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$390.34,$0.00,$544.44,$0.00,$697.65,,,,,,,,,,,,,,,,,
100002329,DRESDEN                    ,TN,38225 ,ARVADA                     ,CO,80021 ,70," 1,610 ", 128.80 , Non-Retail , Non-Liftgate ,$570.65,"$5,983.35",$605.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,120.75",$0.00,$804.96,$0.00,$438.20,,,,,,,,,,,,,,,,,
